id,pred_label,pred_score,top2_label,top2_score,weak_label,rule_hits,uncertainty,score_gap,selection_reason,subject_summary,content_summary,manual_label,notes
5jn1qCtsKy,impersonation,0.2692906337721013,black_industry_or_policy_violation,0.2400959380590821,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7307093662278987,0.029194695713019164,low_confidence,2019/10/29gUBoJlQRa放果寨拿抢手一,╋唯 ①⑤⑨①⑧⑥④⑤⑧②⑤,black_industry_or_policy_violation,
rf7iVQeTD5,impersonation,0.2692906337721013,black_industry_or_policy_violation,0.2400959380590821,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7307093662278987,0.029194695713019164,low_confidence,2019/10/30qzm旺,╋唯 ①⑤⑨①⑧⑥④⑤⑧②⑤,black_industry_or_policy_violation,
hZuBiX1Jw0,impersonation,0.2692906337721013,black_industry_or_policy_violation,0.2400959380590821,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7307093662278987,0.029194695713019164,low_confidence,2019/10/30gGdeUUz侠汽携,╋唯 ①⑤⑨①⑧⑥④⑤⑧②⑤,black_industry_or_policy_violation,
2xSluU4cdH,impersonation,0.2692906337721013,black_industry_or_policy_violation,0.2400959380590821,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7307093662278987,0.029194695713019164,low_confidence,2019/10/28pDeBDoMM裤晤药嫌失数,╋唯 ①⑤⑨①⑧⑥④⑤⑧②⑤,black_industry_or_policy_violation,
khDietPYJj,impersonation,0.2692906337721013,black_industry_or_policy_violation,0.2400959380590821,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7307093662278987,0.029194695713019164,low_confidence,2019/10/202:59GEUc,,black_industry_or_policy_violation,
EpTZXUm2Rt,impersonation,0.2692906337721013,black_industry_or_policy_violation,0.2400959380590821,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7307093662278987,0.029194695713019164,low_confidence,2019/10/30jm米燕损养,╋唯 ①⑤⑨①⑧⑥④⑤⑧②⑤,black_industry_or_policy_violation,
BOmwuh7A1T,impersonation,0.2692906337721013,black_industry_or_policy_violation,0.2400959380590821,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7307093662278987,0.029194695713019164,low_confidence,2019/10/30X凡向自切豁肠,╋唯 ①⑤⑨①⑧⑥④⑤⑧②⑤,black_industry_or_policy_violation,
0vQHYO3Cxm,impersonation,0.2537608473442297,advertisement,0.2241608700340881,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.7462391526557703,0.029599977310141606,low_confidence,ML EXP INV 5177251556 BL 587344442,"Dear Customer,

We give you a quick and simple way to manage your accounts online via MyFinance.

Besides invoice copies, MyFinance allows you to:
Check your current balance on statement of",advertisement,
D97QSdYzg5,impersonation,0.2537608473442297,advertisement,0.2241608700340881,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.7462391526557703,0.029599977310141606,low_confidence,ML EXP INV 5177251583 BL 969750181,"Dear Customer,

We give you a quick and simple way to manage your accounts online via MyFinance.

Besides invoice copies, MyFinance allows you to:
Check your current balance on statement of",advertisement,
gQzd1rO73N,impersonation,0.2786427381695784,phishing,0.248199974061209,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.7213572618304216,0.030442764108369408,low_confidence,Credit,"Dear Sir,
T/T 70% deposit in your account, 30% balance before shipment, Kindly Confirm

Best Regards,
Phone:(800) 866-2136.

Greetings,Ceo James

38507",advertisement,
2yOYgUrwM6,impersonation,0.2622557419105437,black_industry_or_policy_violation,0.2309878408052126,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7377442580894562,0.03126790110533109,low_confidence,All for Beautiful Love and Sex,"For all the guys that are having complications with ED and lack of sexual desire, 
we bring you new drug that is made specially for you. 
Buy it now and you will be able to cure ED with 98% success",black_industry_or_policy_violation,
6MdXtELrH8,impersonation,0.3299333135750629,black_industry_or_policy_violation,0.2980642134472566,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.670066686424937,0.031869100127806305,strong_conflict,您被攔截的郵件明細 --- 2019-10-24 16:30:00~2019-10-25 08:29:59,"《 本郵件由 SPAM SQR 系統定時自動發送，請勿回覆。請使用支援 HTML 郵件軟體開啟 》
 ※ 請注意！攔截郵件保存時效為 30 天 ※
MySPAM - 個人化郵件管理
即時查看攔截郵件並接收郵件,
 增刪個人黑白名單,
 個人化垃圾郵件敏感度調整.
 按下 MySPAM (安全模式)登入MySPAM
MySPAMGO! 連線 QR Code

查詢日期:201",impersonation,
VtCskNrxgo,impersonation,0.2709165913890006,advertisement,0.2372659732176756,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7290834086109994,0.033650618171325,low_confidence,"Dear Xiangyang Wu, Enjoy your success after publishing article in ONOMY Science","Annals of Cancer Therapy and Pharmacology

ISSN 2641-2365

Dear Doctor. Xiangyang Wu,

We had a glance at your published article we found your article very innovative, insightful & interesti",advertisement,
9XARzo5nC4,impersonation,0.2435682755335355,phishing,0.2096939674140247,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7564317244664645,0.03387430811951078,low_confidence,High-Quality Meds,"Almost 55% of men are having problems with their sexual life. 
The cause is the same for everyone - Erectile Dysfunction. 
We sell you this perfect medicine that is going to 
assist everyone. Retur",black_industry_or_policy_violation,
1nomsPYEe8,impersonation,0.2377572030318537,advertisement,0.2034546541300515,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7622427969681462,0.03430254890180218,low_confidence,LOVE/SEX,"If you want to treat ED properly, you will need this fresh drug. 
It has assisted over 95% of males to return to their sexual life in just few days. 
Start being healthy right now and order this dru",black_industry_or_policy_violation,
FrosywKnux,impersonation,0.247175953548332,advertisement,0.2115762600969558,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.752824046451668,0.0355996934513762,low_confidence,Delivered: 20191101XSG02,"Delivery Notification (Success)

Your message entitled:

 20191101XSG02

Was delivered/forwarded to the following recipient(s):

xinhuangpu@cscl.bjles.net

(Report date: Fri, 1 Nov 2019 04:2",impersonation,
ixlmQ2YkwT,impersonation,0.2584735906755598,malicious_link_or_attachment,0.2223206475175264,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.7415264093244402,0.03615294315803341,low_confidence,get 20% OFF on all products,"Almost 57% of males are experiencing problems with their sexual life. 
The cause is the same for everyone - Erectile Dysfunction. 
We bring you this stunning treatment that is going to 
assist ever",black_industry_or_policy_violation,
HFrdIeW5kt,impersonation,0.2640498313755334,phishing,0.2261488822004622,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7359501686244665,0.0379009491750712,low_confidence,PHARMACY DRUG SHOP 2019,"hi!

http://wp.bule-rose.cn/wp-content/themes/boxwp/N_developedness_omnivalous.html

It's not easy to accept it, but we are here with you.",phishing,
IOlebrdt28,impersonation,0.2767528213468334,advertisement,0.2372815123126725,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.7232471786531666,0.03947130903416088,low_confidence,You received invoice from DocuSign Electronic Signature Service,"Review and sign the document.
SIGN DOCUMENT
Dear Receiver,

 Please review this invoice
 It is an automatically generated notification.


This message holds a secure l",impersonation,
FDrSAsWQl5,impersonation,0.2562601582713369,black_industry_or_policy_violation,0.216508916952896,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.743739841728663,0.039751241318440905,low_confidence,Cadica wishes you a scary Halloween!!,"Cadica wishes you a scary Halloween!!

Unsubscribe




Open in browser",black_industry_or_policy_violation,
rnOBvqylUm,impersonation,0.2490112528310567,phishing,0.2083884255959606,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.7509887471689433,0.04062282723509611,low_confidence,Re: Remittance Advice,"Dear Sir,

FYI Remittance Advice

Can only be viewed by:iroi@seu.edu.cn,
Data must be protected from unauthorized access you're access sensitive info, you have to verify your password.



R",impersonation,
wcLmlPyXHR,impersonation,0.2523158844914874,malicious_link_or_attachment,0.2110956846545588,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7476841155085125,0.041220199836928595,low_confidence,Delivered: 关于报送船舶财务报表事宜,"Delivery Notification (Success)

Your message entitled:

 关于报送船舶财务报表事宜

Was delivered/forwarded to the following recipient(s):

riguanfeng

(Report date: Fri, 1 Nov 2019 01:48:39 +0000 (GMT)",impersonation,
NHbRG41T60,impersonation,0.2621494712347774,malicious_link_or_attachment,0.2169031396999348,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7378505287652226,0.04524633153484259,low_confidence,100% Natural,"If you desire to cure Erectile Dysfunction properly, you will need this innovative treatment. 
It has assisted over 100% of guys to return to their sexual living in just few days. 
Start being healt",black_industry_or_policy_violation,
pYxVAJzQq1,impersonation,0.3401023877287573,malicious_link_or_attachment,0.2926069628188708,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.6598976122712427,0.04749542490988651,strong_conflict,Jade just sent you a private message,"Please examine the full contents of the incoming letter on our site.
I'm in a relationship and I'm Christian... I'm a lady that has a crush on you.
I'm a female colleague of yours, which makes it al",black_industry_or_policy_violation,
RaphYsClVn,impersonation,0.2660594951139429,black_industry_or_policy_violation,0.2114070830309186,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""malicious_link_or_attachment\"": [\""content\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.7339405048860571,0.05465241208302429,low_confidence|strong_conflict,PO for Invoice4532,"亲lrp_msc@nuaa.edu.cn，

 请找到附件。（新宝）

公开文件

 迈克尔&middot;卢斯克

 全球物流专家
 电话：+086（613）828-6678
 分机229",malicious_link_or_attachment,
1UO9FLIp3E,impersonation,0.3290529623293242,advertisement,0.2740111209214204,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.6709470376706758,0.0550418414079038,strong_conflict,Mist your way to stop your snoring,"New Invention Gives Hope To All Those Suffering From Chronic Snoring...
 


Users enthusiastically. Clever invention fights annoying snoring.
Millions of people are familiar with it - snoring. Th",advertisement,
HKu3l6Zgvh,impersonation,0.2821502504295878,advertisement,0.226157572552643,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.7178497495704121,0.05599267787694481,low_confidence|strong_conflict,One of the best smartphones in the world sells 10 times cheaper,"The incredible XPhone is a smartphone that offers a true visual experience in a very cheap price!

you are looking for a phone for personal, or business use, the Xone Phone has something for everyon",advertisement,
Td8R6rhqzD,impersonation,0.311974564715984,malicious_link_or_attachment,0.2549095965885692,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""attach\""]}"", ""risk_flags"": {}}",0.6880254352840159,0.057064968127414795,strong_conflict,Rozwijaj biznes,"Firmbook to system dzieki któremu masz dostep do narzedzi, mozliwo'sci i 'srodków za pomoca których lepiej promujesz, pozycjonujesz, reklamujesz kazdy biznes w sieci. Sprawd'z

By pozna'c ten",advertisement,
TFuyBsg49S,impersonation,0.2662638760914128,malicious_link_or_attachment,0.2054961552515533,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""impersonation\"": [\""from\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.7337361239085872,0.060767720839859485,low_confidence,"RE,investment","Hi, I'm Charles Robert from Texas, USA
Contact me urgently to discuss an investment
collaboration.
Respectfully,
Charles Roberts",advertisement,
91K5zOSY2k,impersonation,0.3271618139103283,advertisement,0.2663808560607287,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.6728381860896717,0.06078095784959958,strong_conflict,"FOMO, Wenyu? We wouldn't want you to miss out!","Hi Wenyu,

 

Thanks for showing interest in one of our events - you're now one step closer to finding your dream degree. 

 

I'm just getting in touch to let you know that",advertisement,
iJHbKvsmxu,impersonation,0.3442772345780399,phishing,0.2825794886168667,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""content\"", \""from\""]}"", ""risk_flags"": {}}",0.6557227654219601,0.06169774596117317,strong_conflict,Delayed Shipment,"您的货物正在运输途中
    
[[-Email-]]：
您好！
 
DHL Express向您发的运单号码为914*****70的货物正 在运输途中。我们将在配送时需要您的签名。

当前的预计配送日期为2019年11月1日 当日之内。

 如需查看您的配送选项、做出更改或追踪您的货物，请点击 这里 。
 
配送信息

运单号码
914*****70
配送地",impersonation,
GVaTUBEtiA,impersonation,0.2824669514169053,black_industry_or_policy_violation,0.2197811487925265,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7175330485830946,0.06268580262437881,low_confidence,Top tabs for sex,"For all the men that are experiencing complications with ED and lack of sexual desire, 
we introduce you innovative medicine that is made specially for you. 
Buy it now and you will be able to treat",black_industry_or_policy_violation,
mWBzkS9wPV,impersonation,0.2662809730638013,advertisement,0.2014191058122112,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7337190269361987,0.06486186725159007,low_confidence,Tell us about your trip on 10/28/2019 from Boston to San Antonio,". 


 We'd love your feedback 


Start Survey >
   
Dear Dongmr,

 It was a pleasure serving you on your recent flight from Boston to San Antonio. We care about providing you with a safe, de",impersonation,
BmH75bSfj8,impersonation,0.2795215563765426,phishing,0.2120247151111581,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7204784436234574,0.06749684126538447,low_confidence,The latest news for you,"View this email in your browser       CNCTimes.com Newsletter         Tuesday, October 29,2019     Check out today's tech news for you handpicked by our editors  Round inserts promote better pro",impersonation,
Sz6OATo7il,impersonation,0.2736394593202055,malicious_link_or_attachment,0.2059571401458456,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""]}"", ""risk_flags"": {}}",0.7263605406797944,0.0676823191743599,low_confidence,Discount pack,"Do you want to avoid ED, which is bothering not only you, but partially 57% of males around the world? It is time to obtain your natural sexual living and to have this perfect pill that cures everyone",black_industry_or_policy_violation,
1h0ZTA2zXN,impersonation,0.2821721001388811,black_industry_or_policy_violation,0.2099723758762759,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7178278998611188,0.07219972426260521,low_confidence,WE SHIP WORLDWIDE,"Almost 60% of men are experiencing problems with their sexual living. 
The root is the same for everyone - Erectile Dysfunction. 
We introduce you this stunning drug that is going to 
assist everyb",black_industry_or_policy_violation,
CYRVS5r6g1,impersonation,0.2818230158362877,black_industry_or_policy_violation,0.2096212928854884,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.7181769841637122,0.07220172295079932,low_confidence,Delivered: WX HK1,"Delivery Notification (Success)

Your message entitled:

 WX HK1

Was delivered/forwarded to the following recipient(s):

gzfz2

(Report date: Fri, 1 Nov 2019 06:15:46 +0000 (GMT))",impersonation,
4lt03YGa2r,impersonation,0.314062887889616,malicious_link_or_attachment,0.2414491014278195,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""phishing\"": [\""from\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.685937112110384,0.0726137864617965,strong_conflict,Domain Notification for zhudeng.top : This is your Final Notice of Domain Listing,"Attention: Important Notice , DOMAIN SERVICE NOTICE
Domain Name:  zhudeng.top

ATT: Deng Zhu
zhudeng.top
Response Requested By
31 - Oct - 2019

PART I: REVIEW NOTICE

Attn: Deng Zhu
As a co",advertisement,
MnSCU1cmki,impersonation,0.3372687984467173,phishing,0.2605647673189326,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\"", \""content\""]}"", ""risk_flags"": {}}",0.6627312015532827,0.07670403112778473,strong_conflict,系统报告,"globallinksh.cn 系统报告







 Dear jessica







如果您收到此消息,  jessica@globallinksh.cn   在服务器上有多个待处理的消息, 这将导致收到电子邮件丢失。




                   单击此处下载服务器上的待处理",impersonation,
v5NWK4tO8o,impersonation,0.3289013117264719,malicious_link_or_attachment,0.2438535044637235,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.671098688273528,0.08504780726274841,strong_conflict,Rayne gave you permission to see her personal photos,"Quarra Co
Please examine the full contents of the incoming letter on our website.
I'm sick of your bull shit. At the office, you mentioned that you like chicks with family-oriented v",impersonation,
NmWfBoOStd,impersonation,0.3487065362656338,malicious_link_or_attachment,0.2332637498330084,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.6512934637343661,0.1154427864326254,strong_conflict,HELP DESK: Systems maintenance,"Dear User,

 Please be prepared for all systems to be offline for maintenance today by 6pm. We are currently verifying your account.

Please UPDATE      HERE    for verification, otherwise your",impersonation,
ZWB16pximN,impersonation,0.3403162374448426,malicious_link_or_attachment,0.2235308192072928,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""]}"", ""risk_flags"": {}}",0.6596837625551574,0.11678541823754976,strong_conflict,Generic & brand medications,"For all the males that are experiencing complications with Erectile Dysfunction and lack of sexual desire, 
we bring you innovative medicine that is created specially for you. 
Order it now and you",black_industry_or_policy_violation,
FPHoqCRIUw,impersonation,0.3392179368768886,malicious_link_or_attachment,0.2052980608887231,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""attach\""]}"", ""risk_flags"": {""flag_urgent_keywords"": 1}}",0.6607820631231114,0.13391987598816552,strong_conflict,Customer's Specific Order,"Dear Sir,

Please quote the price and weight,urgently.
The detail are in the below Excel~file, please see the link of our product specification details:

http://bragsforgrabs.com/whitemod?x=x&a",malicious_link_or_attachment,
qwEsohKDCf,impersonation,0.3618355181291734,malicious_link_or_attachment,0.2084614882352262,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {}}",0.6381644818708265,0.15337402989394722,strong_conflict,Zelda's private photos have become available for you,"Please review the full contents of the unread letter on our website.
I'm espoused and I'm deeply religious... I'm a lady that is in love with you.
I'm a female coworker of yours, and that makes it a",impersonation,
inhlCvKOkY,malicious_link_or_attachment,0.2594357937938855,advertisement,0.2583530381354242,malicious_link_or_attachment,"{""weak_label"": ""malicious_link_or_attachment"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""malicious_link_or_attachment\"": [\""url\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.7405642062061145,0.0010827556584612763,low_confidence,"To jfdong@whu.edu.cn, Chemical Science International Journal","To
jfdong@whu.edu.cn
2019-10-31 18:08:20 c

Subject: Polite request for submission of manuscript in a peer reviewed journal


Dear Colleague,

Thank you for cooperation and support. Your kind",advertisement,
Ab9C50V7Ye,malicious_link_or_attachment,0.2292935564830109,impersonation,0.2280594839450112,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.770706443516989,0.001234072537999703,low_confidence,Herbal Pills,"If you desire to treat Erectile Dysfunction properly, you will need this fresh drug. 
It has helped over 99% of guys to return to their sexual life in just couple days. 
Start being healthy right no",black_industry_or_policy_violation,
wYr4j6VyNc,malicious_link_or_attachment,0.2606437102194538,black_industry_or_policy_violation,0.2585320898696408,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7393562897805461,0.0021116203498129926,low_confidence,hola my:-) I hope You're able to chat groovy mister hottie!,"my single mr. Bubbles:)
How is everything?

What's your age?

Where r You from? Currently I'm trying to find valuable buddy;)

I am savory 40 y.o. Mistress from Ukraine:-) I'll reply to You my",black_industry_or_policy_violation,
S27cl8eRMQ,malicious_link_or_attachment,0.2603124856422099,impersonation,0.2576556623311263,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7396875143577901,0.002656823311083578,low_confidence,[Alibaba Inquiry Notification]Alber Bobinson from Iran sent you an inquiry,"Trade CenterIP:116.***.**.92Albert Robinson  from Iran ( ) has sent you an inquiryReply Confirm Orders    
Albert Robinson Hello caojiang@goldmantis.comhope this message find you well whats your d",malicious_link_or_attachment,
sKXRylB5zr,malicious_link_or_attachment,0.2603124856422099,impersonation,0.2576556623311263,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7396875143577901,0.002656823311083578,low_confidence,[Alibaba Inquiry Notification]Alber Bobinson from Iran sent you an inquiry,"Trade CenterIP:116.***.**.92Albert Robinson  from Iran ( ) has sent you an inquiryReply Confirm Orders    
Albert Robinson Hello changyafeng@goldmantis.comhope this message find you well whats you",malicious_link_or_attachment,
Lxn9bUru4a,malicious_link_or_attachment,0.2603124856422099,impersonation,0.2576556623311263,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7396875143577901,0.002656823311083578,low_confidence,[Alibaba Inquiry Notification]Alber Bobinson from Iran sent you an inquiry,"Trade CenterIP:116.***.**.92Albert Robinson  from Iran ( ) has sent you an inquiryReply Confirm Orders    
Albert Robinson Hello mgh@huiyuanchem.cnhope this message find you well whats your discou",malicious_link_or_attachment,
ReAHxTjuiZ,malicious_link_or_attachment,0.2603124856422099,impersonation,0.2576556623311263,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7396875143577901,0.002656823311083578,low_confidence,[Alibaba Inquiry Notification]Alber Bobinson from Iran sent you an inquiry,"Trade CenterIP:116.***.**.92Albert Robinson  from Iran ( ) has sent you an inquiryReply Confirm Orders    
Albert Robinson Hello chm@goldmantis.comhope this message find you well whats your discou",malicious_link_or_attachment,
jEGowzLrZa,malicious_link_or_attachment,0.2603124856422099,impersonation,0.2576556623311263,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7396875143577901,0.002656823311083578,low_confidence,[Alibaba Inquiry Notification]Alber Bobinson from Iran sent you an inquiry,"Trade CenterIP:116.***.**.92Albert Robinson  from Iran ( ) has sent you an inquiryReply Confirm Orders    
Albert Robinson Hello stj@goldmantis.comhope this message find you well whats your discou",malicious_link_or_attachment,
vbQjChpyDI,malicious_link_or_attachment,0.2741229484125446,black_industry_or_policy_violation,0.2711966263830961,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7258770515874553,0.0029263220294484804,low_confidence,Can't wait to meet you!,"Have a nice day
I really want someone to fuck me and I think it's you
and you won’t get too many offers
find me on this page Sissi
and all your desires will come true",black_industry_or_policy_violation,
rFQhRg2tYO,malicious_link_or_attachment,0.2460917619077543,phishing,0.2430386530327572,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7539082380922457,0.0030531088749971014,low_confidence,Recently posted academic job vacancies at Interdisciplinoxy,"If you do not wish to receive Interdisciplinoxy newsletter or have received in error, you may unsubscribe. 
Dear Colleague,

We are pleased to present you the next edition of our specialised newsl",malicious_link_or_attachment,
FBDLUpsO1y,malicious_link_or_attachment,0.2733269439625423,phishing,0.2696011066664857,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7266730560374577,0.0037258372960566333,low_confidence,See More IMAX Movies. Earn More Bonus Bucks,Can't see this email? View online.  Showtimes | Coming Soon | Offers | AMC Stubs     See More & Earn More with IMAX  Start earning Bonus Bucks when you get tickets to see the hottest movies of the sea,phishing,
crBLgRYpnh,malicious_link_or_attachment,0.2265260856943601,impersonation,0.2219860311830299,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7734739143056399,0.004540054511330216,low_confidence,For her and for him,"Almost 55% of men are having complications with their sexual life. 
The matter is the same for everyone - ED. 
We bring you this amazing pill that is going to 
assist everyone. Return to the tradit",black_industry_or_policy_violation,
